1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52006492450532	6.90359815535857	6.90359815535857	6.90359815535857	1.91766615426627	0.197245661581674	6.90359815535857	6.90359815535857	6.90359815535857	6.90359815535857	1.38071963107171	0	4.14215889321514	6.90359815535857	6.90359815535857	6.90359815535857	4.33940455479682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36946523194556	206.910698999176	610.278076933698	869.469834344327	1024.09947493205	1015.78776191484	853.481977663901	727.562538928623	588.383808498132	616.337901981179	573.801390866315	576.851817958217	617.558234988439	538.320107323658	451.871879259834	593.227794977905	679.847518344743	751.207808579599	758.611297299061	854.922329704288	934.0254504284	806.757691411089	656.783224507522	345.982651739482	255.903831622496	206.305200689204	208.206244367292	210.640018135592	137.444363274866	138.232511901482	133.208064406805	129.883974597328	89.4329761035088
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.2835897706248	262.336729903626	298.580620219258	379.122598698442	418.818288091753	440.104382404109	442.980881635508	451.035079483427	234.722337282191	4.02709892395917	24.162593543755	75.9395797089443	96.65037417502	110.457570485737	110.457570485737	110.457570485737	111.032870332017	73.6383803238248	94.9244746361804	86.870276788262	170.864054345125	222.065740664034	271.1231275559	297.430020526698	310.661916991136	365.890702234004	386.60149670008	393.505094855439	393.505094855439	385.45089700752	348.631706845608	325.044413148133	296.854720680419	205.225145163841	213.436242969836	277.294525906903	266.363828827585	238.174136359871	162.809856497206	73.6383803238248	119.662368026215	219.764541278915	274.993326521783	279.595725292022	316.937915314189	334.824510534891	376.246099467042	394.655694547998	425.721886247112	447.583280405747	422.845387015713	422.845387015713	419.393587938033	332.523311149771	231.845838050792	184.149467074332	81.2376899211962	8.47259773612189	0	0	0	3.92249895190828	34.6785395711035	41.4215889321514	41.4215889321514	20.2400945918467	37.4078690743848	34.5179907767929	41.2610401378408	55.2287852428686	48.32518708751	44.7164880517544	34.6785395711035	26.6729928729763	34.0363443938609	58.3667844043952	41.5821377264621	34.2041908606402
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90359815535857	6.90359815535857	6.90359815535857	3.13799916152662	0	0	17.2912551928607	6.58100011071565	23.6786964767906	22.3237846892903	39.0564673418897	104.199168419664	59.4225598232266	45.2927654678665	26.0163374928791	30.453255414292	10.258617819645	17.6783728464322	44.0668928982234	57.2103736022771	107.812266519665	125.168041321454	63.2937363589417	47.8777316515145	55.4868636785829	98.0052859625203	91.9404427232333	110.134972441094	87.4455766345419	146.78211031253	167.234826342892	146.072394614316	62.1323833982272	112.780276407166	133.362031655385	148.524139753602	82.7141386464457	37.5862566236189	56.5191774214403	74.1330306589439	113.167394060738	89.8106982248037	46.3895988196525	131.74904143217	103.295893894664	90.7145701535902	147.724216083645	92.3920799857334	70.0037756875145	129.03921785717	158.974524188674	211.753356503615	389.053241839366	857.723681096606	794.817062391236	645.230738705458	519.769969528679	583.644382367978	644.615412805491	965.097453237072	815.266777509554	505.086506901351	31.2230916571899	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98109920345029	6.90359815535857	6.90359815535857	6.90359815535857	0.156899958076331	1.28439035448532	6.90359815535857
4	0	0	0	0	0	31.3070148905796	34.5179907767929	34.5179907767929	18.8279949691597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.2963116376255	4.60239877023905	0.92047975404781	0	5.98311840131076	28.3047524369701	37.5095499774482	22.8969338819393	59.3709441360837	66.4329855277948	36.3589502848885	16.1083956958367	37.7396699159602	110.457570485737	115.750329071512	81.6925781717431	73.6383803238248	171.899594068428	177.192352654203	133.699684275444	33.3862533742751	21.4011542816116	75.8245197396883	109.652150700945	135.195463875772	129.442465412973	137.84184316866	77.435359309272	69.0359815535857	93.1985750973408	88.4811163578457	80.6928767995191	51.7769861651893	64.3185228140907	88.4811163578457	171.209234252893	172.589953883964	165.916475667118	249.104833439188	220.800081002218	140.718342400059	265.328289104281	383.772153193786	376.821399313322	354.039525400639	299.731219911818	149.347840094257	164.880935943814	149.347840094257	155.56107843408	276.949345999135	311.352276806672	116.568952459333	95.6870814091561	96.65037417502	101.35737291731	89.1045808424188	186.86785006891	264.263315435354	244.450134682924	197.314468207807	98.3762737138597	106.925497010903	89.7467760196615	56.1920780087326	33.5765910283349	68.5543351706537	91.7864754746538	80.5954947439536	93.1985750973407	193.30074835004	194.712847972727	221.396787354406	123.16646708992	97.4531181465734	122.225067341462
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5311979876639	22.2605818070746	28.4428244000773	28.3047524369702	12.2884047165383	6.19914936399545	23.4722337282191	40.5931571535084	0	3.94491323163347	22.0915140971474	34.5179907767929	52.7434899069395	44.2393840976039	47.6348272719742	51.7769861651893	31.8946234777566	79.7436031823051	79.2533068235164	142.076050037279	99.6879573633778	67.2044146960416	75.8015077458371	59.2328721729765	48.8774749399387	6.90359815535857	30.0996879573634	47.2206113826526	65.7222544390136	77.4583713031232	106.794436770649	222.019716676332	279.871869218236	228.094883053047	192.596299558677	170.795018363571	166.238643581034	269.378400022092	316.015727805495	341.037748874714	203.518073619971	181.150415596609	174.844190016326	218.153701709331	263.717449534697	263.303233645376	316.438397080313	374.175020020435	407.58843509237	284.704387926988	136.803955282718	199.928202579184	262.61287382984	292.988705713418	235.27462513462	172.268856295343	158.782757573247	100.572873126928	89.7467760196615	67.9376818470514	96.65037417502	69.9773813020437	64.0589689299551	42.9905885129147	13.9677451050278	20.867694424152	17.9814649627944	16.1606956818621	18.1420137571051	25.103993292213	27.6143926214343	61.0340836916928	61.8112858096058	49.1096868778917	45.91695517285	20.7107944660757	20.7107944660757	26.8298928310526
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.963292765863987	6.90359815535857	6.90359815535857	6.90359815535857	2.08713432603864	0	0	0	0	0	0	12.1408105490789	71.7736153048486	34.6370183311956	68.4509308624536	62.9655762790463	55.3478127972713	53.681427035633	68.6849511389065	87.723307594815	20.591766911673	21.4249597924921	21.7820424557003	138.071963107171	197.585740308538	216.749176567379	173.066064101575	195.289920699889	156.878316702803	103.19688966717	59.6328047557697	92.6034373253271	100.979749289397	119.979774837956	113.552286900208	118.43241663072	185.812099503549	202.346842484648	155.926096267582	55.466840351674	104.268137656795	149.070916100455	174.018284536797	100.102173252699	134.739191583895	164.282234069889	188.301591065125	244.24454163441	202.703925147856	151.045966537069	89.044715190303	104.03008254799	216.868204121781	302.449015737347	252.858908707286	267.573942297346	308.281365903081	293.521949157142	233.889144401372	258.59240548038	229.128042225263	314.708853840829	359.820296959465	313.938200861475	134.218792043715	60.3663466608099	6.90359815535857	6.90359815535857	3.13799916152662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7359483210925	34.7520110532457	81.6529023202755	138.188973245398	170.804540567923	104.49005343619	117.127148364643	248.291478484103	108.936438688794	16.3067749531746	27.0293419303022	78.2797824734726	90.8180240092861	109.755509656379	151.284021645875	37.092213817774	41.8896294850571	28.0905028390452	29.486554833057	44.5163053466225	109.755509656379	71.1421640416612	135.691412019117	177.270359413021	84.9856738435521	93.1400700282275	111.978702282681	128.787813863758	152.230189832568	39.5171480617077	108.000357582982	104.149110102392	197.279093049738	183.471896739021	143.6662581641	220.798130833248	209.84557841202	82.024106896718	134.327638683926	148.665415449015	57.4519778691705	49.6344901859401	34.6350009150193	101.096759427624	166.400521055022	247.242422072418	279.714752846425	262.336729903626	127.892081081473	104.268137656795	121.222503202567	209.131413085604	329.266528969136	414.098879183288	273.735694299683	155.250684098413	5.96219840690059	0	0	0	0	0.321097588621329	6.90359815535857	13.8071963107171	41.2646889740751	37.2473202800742	34.5179907767929	8.50908609846522	0	0	49.1096868778917	62.1323833982272	62.1323833982272	43.1876256695687	6.90359815535857	6.90359815535857	6.90359815535857
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8209680028088	29.4971921183503	39.4491323163347	41.4215889321514	44.7090166251793	69.0359815535857	101.671172833463	96.65037417502	83.4707776966082	77.5832935554583	42.6767885967621	98.6228307908368	111.712770150348	124.264766796454	127.552194489482	124.264766796454	122.292310180638	22.5935939629917	33.5317624688845	60.2495839013112	94.767574678104	97.9653452522312	114.536969395722	146.619275109044	145.289361178683	26.6281643135259	20.7107944660757	20.7107944660757	23.340736620498	48.32518708751	69.0359815535857	132.109764700271	179.16480927002	206.794144744605	296.227120848113	294.882264064602	397.270693849271	429.995542248048	394.132694687744	415.859603168028	396.01549418466	290.892522273518	256.090617286873	150.623959753278	123.607281257849	95.3951745104094	35.832961854004	58.0529844882425	82.2155780319976	83.5006634029084	91.6295755165774	101.910258483865	128.344165706439	124.578566712607	86.3752513391375	69.6781767308284	36.0869903575562	20.3896968774544	6.90359815535857	1.44493914879598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98109920345029	6.90359815535857	6.90359815535857
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0204346505399	32.2545159717573	24.3323541541327	8.60120425913527	0	10.5251578434155	7.58264059686925	5.77186075284077	0	0	0	0	0	0	0	0	4.18742838931586	6.90359815535857	5.99820823334433	0	0	0	12.4491114276958	1.81077984402848	0	0	0	0	2.71616976604272	27.9595725292022	20.7107944660757	31.1227785692395	59.0766924114291	16.1083956958367	41.0820677113961	62.1323833982272	92.3497720454524	72.602840600521	87.5964749548776	154.708502924183	186.96301889594	280.444528343911	286.740146638847	230.548068630114	152.349859292118	174.03489303276	298.109920345029	410.523267052369	387.072196574309	310.340819402514	293.559821560816	266.992644938635	260.45393040671	193.782394732972	173.21755371627	183.828369485711	187.024750026987	319.492100678222	328.705412169914	306.648197133369	237.232736611413	150.113122680471	169.922654596667	190.89251643538	213.854642858039
10	81.8798850984389	74.9762869430803	129.128665496821	121.053790910241	160.508657112087	232.956300544774	260.140130490557	254.951485365335	158.155157740942	41.2610401378408	34.8317906929455	47.361894321646	45.3440878840597	27.6143926214343	48.6389870036627	41.4215889321514	41.4215889321514	12.8439035448532	5.96219840690059	96.9714717636413	160.665557070163	174.516539415692	193.30074835004	134.306364113339	124.467813801024	144.366420248822	105.855171715498	89.7467760196615	68.0207465307389	47.9190930783713	53.1367858018508	66.3963704941839	75.9395797089443	80.5419784791834	65.1780884667677	63.7567594347821	223.757799035445	228.65553890324	246.092969538076	166.498543746883	136.447587070616	139.11796282768	100.711314266407	35.5332257996397	10.0415973168852	19.2894654340901	33.7058027585154	58.0714433068398	66.3163822802627	37.9697898544721	26.5991575985874	27.8235925655361	40.2033069047352	122.640390759899	141.929856193989	138.281163051273	132.18359997466	63.5537124302128	10.5584442376072	17.5727953045491	16.6498543746883	13.8071963107171	13.8071963107171	9.13711520562164	0	10.964538246746	26.5683929009254	40.609400913874	57.4623022931317	62.7599832305325	73.5030156541119	80.4066138094704	82.6401308597335	92.2571753488827	88.7315409968146	99.0869382298525	101.117408275546	78.6689092122256	61.4901882209845	13.1795964784118	0	0	6.74304936104791	6.90359815535857	6.90359815535857	3.29489911960296	0	0	0	0	0	0	0	0	20.5502456717651	27.6143926214343	27.6143926214343	19.4555948014651	12.5228059562318	20.7107944660757
